phase,t,erpm,iq,id,imotor,ibat,duty,vd,vq,vin,fault,position,position_target,candidate,target_command
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.005050584999935381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.04981528799999069,0.0,0.76,0.03,-0.76,-0.04,0.119,-0.84,2.744,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
run,0.0944896549999612,837.0,1.19,0.06,1.19,0.1,0.174,-2.274,3.521,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.004579191000175342,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.059341511000184255,963.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.2,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.1141158320001523,730.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.16889777200003664,517.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.22362848000011581,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.2787304540001969,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.3336944430002404,407.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.38868636899997,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.4434437970003273,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.49820532100011405,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.5529290530002982,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6076471840001432,407.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.6624164849999943,407.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7171529520001059,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
stop,0.7719670850001421,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0055, 0.006, 0.0]",600.0
